马来西亚,#genre#
周口科教文化2,http://tv.zkxww.com:1935/live3/mp4:ch3-500k/playlist.m3u8
周口经济生活2,http://tv.zkxww.com:1935/live2/mp4:ch2-500k/playlist.m3u8
和政电视台,http://117.156.28.119/270000001111/1110000149/index.m3u8
咸宁综合频道,http://xianning.live.cjyun.org/video/s10140-XNTV-1/index.m3u8
嘉兴新闻综合,http://112.17.40.140/PLTV/88888888/224/3221226358/index.m3u8
四川卫视,http://121.31.30.90:8085/ysten-business/live/sichuanstv/1.m3u8#http://121.31.30.90:8085/ysten-business/live/sichuanstv/yst.m3u8#http://223.82.250.72/live/sichuanstv/1.m3u8#http://m-tvlmedia.public.bcs.ysten.com/ysten-business/live/sichuanstv/1.m3u8
四平新闻综合,http://stream2.jlntv.cn/sptv/sd/live.m3u8
四海钓鱼,http://112.17.40.140/PLTV/88888888/224/3221226533/index.m3u8
增城综合,http://202.168.164.38:8083/videos/live/19/27/QEQXMtU5AUpwo/QEQXMtU5AUpwo.M3U8
壤塘综合频道,http://118.122.239.157:1236/hls/hd-live.m3u8
大冶一套,http://dayeyun.live.tempsource.cjyun.org/videotmp/s10102-TC1T.m3u8
大冶二套,http://dayeyun.live.tempsource.cjyun.org/videotmp/s10102-TC2T.m3u8
大悟综合,http://yunshangdawu.live.tempsource.cjyun.org/videotmp/s10129-dwzhpd.m3u8
大足文化频道,http://dazulive.cbg.cn:3170/hls5.m3u8
大足综合频道1,http://dazulive.cbg.cn:3170/hls1.m3u8
天津卫视,http://121.31.30.90:8085/ysten-business/live/tianjinstv/1.m3u8#http://121.31.30.90:8085/ysten-business/live/tianjinstv/yst.m3u8#http://ivi.bupt.edu.cn/hls/tjtv.m3u8#http://m-tvlmedia.public.bcs.ysten.com/ysten-business/live/hdtianjinstv/1.m3u8
天津卫视HD,http://121.31.30.90:8085/ysten-business/live/hdtianjinstv/1.m3u8#http://121.31.30.90:8085/ysten-business/live/hdtianjinstv/yst.m3u8
天津卫视高清,http://117.169.120.140:8080/live/hdtianjinstv/.m3u8
夷陵综合,http://yiling.live.cjyun.org/video/s10174-TC1T/index.m3u8
奉化新闻综合,http://stream.fhtv.net.cn/zhpd/sd/live.m3u8
奉化生活娱乐,http://stream.fhtv.net.cn/ylpd/sd/live.m3u8
妇科医生,https://156zy.suyunbo.tv/2018/07/22/C6APNy9p6BWJYpoE/playlist.m3u8
娄底综合频道,http://218.77.102.118:1935/live/zonghe_iphone/playlist.m3u8
孝昌新闻党建,http://xiaochang.live.cjyun.org/video/s10128-xcxw/index.m3u8
孝昌生活频道,http://xiaochang.live.cjyun.org/video/s10128-xcsh/index.m3u8
宁化电视一套,http://fjnh.chinashadt.com:2036/live/stream:nh1.stream/playlist.m3u8
宁夏卫视,http://117.169.120.140:8080/live/ningxiastv/.m3u8#http://121.31.30.90:8085/ysten-business/live/ningxiastv/1.m3u8#http://121.31.30.90:8085/ysten-business/live/ningxiastv/yst.m3u8#http://ivi.bupt.edu.cn/hls/nxtv.m3u8#http://m-tvlmedia.public.bcs.ysten.com/ysten-business/live/ningxiastv/1.m3u8
安徽卫视,http://121.31.30.90:8085/ysten-business/live/anhuistv/1.m3u8#http://121.31.30.90:8085/ysten-business/live/anhuistv/yst.m3u8#http://ivi.bupt.edu.cn/hls/ahhd.m3u8
安徽卫视高清,http://125.210.152.10:8060/live/AHWSHD_H265.m3u8#http://219.153.252.50/PLTV/88888888/224/3221225534/chunklist.m3u8
安徽小说评书广播,http://stream1.ahrtv.cn/xspsgb/sd/live.m3u8
安徽戏曲广播,http://stream2.ahrtv.cn/xnxq/sd/live.m3u8
安徽新闻综合广播,http://stream2.ahrtv.cn/xnxw/sd/live.m3u8
安徽旅游广播,http://stream2.ahrtv.cn/lygb/sd/live.m3u8
安徽音乐广播,http://stream.ahrtv.cn/xnyy/sd/live.m3u8
安阳新闻综合,http://hntvpull.8686c.com/wxtv/AY-1/playlist.m3u8
宜兴新闻频道,http://live-dft-hls-yf.jstv.com/live/yixing_xw/online.m3u8
宜兴电视紫砂频道,http://live-dft-hls-yf.jstv.com/live/yixing_zs/online.m3u8
宝应新闻综合,http://jsby.chinashadt.com:2035/live/by1.stream/playlist.m3u8
宝应生活资讯,http://jsby.chinashadt.com:2035/live/by2.stream/playlist.m3u8
宣恩综合,http://xuanen.live.cjyun.org/video/s10097-xezh/index.m3u8
宣汉城市公众,http://60.255.77.232/1000/1000.m3u8
宣汉新闻综合,http://60.255.77.232/1001/1001.m3u8
宿州公共频道,http://live.ahsz.tv/video/s10001-ggpd/index.m3u8
宿州新闻综合,http://live.ahsz.tv/video/s10001-szzh/index.m3u8
宿州科教,http://live.ahsz.tv/video/s10001-kxjy/index.m3u8
山东卫视,http://121.31.30.90:8085/ysten-business/live/shandongstv/1.m3u8#http://121.31.30.90:8085/ysten-business/live/shandongstv/yst.m3u8
山东卫视HD,http://121.31.30.90:8085/ysten-business/live/hdshandongstv/yst.m3u8#http://ivi.bupt.edu.cn/hls/sdhd.m3u8
山东卫视高清,http://117.169.120.140:8080/live/hdshandongstv/.m3u8
山东教育,http://121.31.30.90:8085/ysten-business/live/shandongjy/1.m3u8#http://121.31.30.90:8085/ysten-business/live/shandongjy/yst.m3u8#http://223.82.250.72/live/shandongjy/1.m3u8#http://m-tvlmedia.public.bcs.ysten.com/ysten-business/live/shandongjy/1.m3u8
山西卫视,http://117.169.120.140:8080/live/shanxistv/.m3u8#http://121.31.30.90:8085/ysten-business/live/shanxistv/1.m3u8#http://121.31.30.90:8085/ysten-business/live/shanxistv/yst.m3u8#http://125.210.152.10:8060/live/SXWS.m3u8#http://223.82.250.72/live/shanxistv/1.m3u8
岷县电视台,http://117.156.28.119/270000001111/1110000130/index.m3u8
嵊州综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
巴中公共频道,http://30814.hlsplay.aodianyun.com/lms_30814/tv_channel_247.m3u8
巴中综合频道,http://30814.hlsplay.aodianyun.com/lms_30814/tv_channel_246.m3u8
平乡电视台,http://hbpx.chinashadt.com:2036/live/px1.stream/chunklist.m3u8
平乡综合频道,http://hbpx.chinashadt.com:2036/live/px1.stream/playlist.m3u8
广东卫视,http://121.31.30.90:8085/ysten-business/live/guangdongstv/1.m3u8#http://121.31.30.90:8085/ysten-business/live/guangdongstv/yst.m3u8#http://m-tvlmedia.public.bcs.ysten.com/ysten-business/live/hdguangdongstv/1.m3u8
广东卫视HD,http://121.31.30.90:8085/ysten-business/live/hdguangdongstv/1.m3u8
广元公共,http://3g.dzsm.com/streamer/gy04.m3u8
广元影视,http://3g.dzsm.com/streamer/gy02.m3u8
广元综合,http://3g.dzsm.com/streamer/gy03.m3u8
广水新闻综合,http://guangshui.live.tempsource.cjyun.org/videotmp/s10146-GSXW.m3u8
广西卫视,http://121.31.30.90:8085/ysten-business/live/guangxistv/1.m3u8#http://121.31.30.90:8085/ysten-business/live/guangxistv/yst.m3u8#http://223.82.250.72/live/guangxistv/1.m3u8#http://ivi.bupt.edu.cn/hls/gxtv.m3u8#http://m-tvlmedia.public.bcs.ysten.com/ysten-business/live/guangxistv/1.m3u8
广西旅游广播,http://media.bbrtv.com:1935/live/_definst_/lypl/chunklist_w1542235389.m3u8
应城新闻综合,http://yingcheng.live.cjyun.org/video/s10135-YCZH/index.m3u8
应城生活频道,http://yingcheng.live.cjyun.org/video/s10135-YCDJ/index.m3u8
延安1台,http://stream2.liveyun.hoge.cn/YATV1/sd/live.m3u8
延安2台,http://stream2.liveyun.hoge.cn/YATV2/sd/live.m3u8
延禧攻略 17,https://m.bwzybf.com/20180726/EPGS2KNO/index.m3u8
延禧攻略 23,https://m.bwzybf.com/20180729/lVnCLyZV/index.m3u8
延禧攻略 30,https://m.bwzybf.com/20180804/kYPv9nvU/index.m3u8
延边新闻综合,http://stream2.jlntv.cn/jlyb/sd/live.m3u8
开封公共频道,http://117.158.206.60:9080/kaifeng/kftv3.m3u8
开封新闻综合,http://117.158.206.60:9080/kaifeng/kftv1.m3u8
开州生活频道,http://kaixianlive.cbg.cn:10345/5.m3u8
开州综合频道,http://kaixianlive.cbg.cn:10345/1.m3u8
张家口一套,http://nlive.zjkgdcs.com:8091/live/xwzhpd.m3u8
张家口手机台,http://nlive.zjkgdcs.com:8091/live/zjksjt.m3u8
张家港新闻综合,http://3gvod.zjgonline.com.cn:1935/live/xinwenzonghe2/playlist.m3u8
张家港社会生活,http://3gvod.zjgonline.com.cn:1935/live/shehuishenghuo2/playlist.m3u8
张家界1,http://stream.zjjrtv.com/zjjtv1/hd/live.m3u8
彭水文化旅游,http://pengshuilive.cbg.cn/pengshui02.m3u8
彭水新闻综合,http://pengshuilive.cbg.cn/pengshui01.m3u8
德兴新闻综合,http://218.64.168.174:5011/vod/hls/c01/live.m3u8
德州公共频道,http://video.dztv.tv:1935/live/dzgg_bq/playlist.m3u8#http://video.dztv.tv:1935/live/dzgg_gq/playlist.m3u8#http://video.dztv.tv:1935/live/dzgg_sj/playlist.m3u8
德州图文频道,http://video.dztv.tv:1935/live/dztw_bq/playlist.m3u8#http://video.dztv.tv:1935/live/dztw_gq/playlist.m3u8#http://video.dztv.tv:1935/live/dztw_sj/playlist.m3u8
德州新闻频道,http://video.dztv.tv:1935/live/xwzh_bq/playlist.m3u8#http://video.dztv.tv:1935/live/xwzh_gq/playlist.m3u8#http://video.dztv.tv:1935/live/xwzh_sj/playlist.m3u8
德州都市,http://video.dztv.tv:1935/live/dspd_gq/playlist.m3u8
心约之声公益广播,http://4521.hlsplay.aodianyun.com/xyzs/stream.m3u8
忠县,http://qxlmlive.cbg.cn:1935/app_2/ls_35.stream/chunklist.m3u8
忠县文旅频道,http://qxlmlive.cbg.cn:1935/app_2/_definst_/ls_36.stream/playlist.m3u8
忠县综合频道,http://qxlmlive.cbg.cn:1935/app_2/_definst_/ls_35.stream/playlist.m3u8
怀柔电视台,http://live.huairtv.com:1935/dvrLive/hrtvmb/playlist.m3u8
怀柔高清,http://live.huairtv.com:1935/dvrLive/_definst_/hrtvmb/playlist.m3u8
恩施公共频道,http://enshi.live.cjyun.org/video/s10070-esgg.m3u8
恩施新闻综合,http://enshi.live.cjyun.org/video/s10070-eszh.m3u8
惠州新闻综合,http://dslive.grtn.cn/hzzh/sd/live.m3u8
抚州公共频道,http://111.75.179.195:30767/video/live_vide2.m3u8
攀枝花新闻,http://zb.pzhgd.com:9091/live/xwzh.m3u8
敦煌电视台,http://117.156.28.119/270000001111/1110000028/index.m3u8
文物宝库,http://117.158.206.60:9080/live/wwbk.m3u8
新唐人-美西频道,http://live.ntdimg.com/uwlive520/playlist.m3u8?
新唐人中国台,https://live2.ntdimg.com/cnlive/playlist.m3u8
新唐人亚太臺,https://live.ntdimg.com/aplive200/playlist.m3u8
新唐人加东臺,https://live.ntdimg.com/mllive860/playlist.m3u8
新唐人加西臺,https://live.ntdimg.com/cwlive220/playlist.m3u8
新唐人旧金山臺,https://live.ntdimg.com/sflive990/playlist.m3u8
新唐人美东臺,https://live.ntdimg.com/live400/playlist.m3u8
新唐人美西臺,https://live.ntdimg.com/uwlive990/playlist.m3u8
新婚夫妇的性生活,https://156zy.suyunbo.tv/2018/07/21/RiQKisSwjNi4r7Hb/playlist.m3u8
新泰乡村党建,http://live.xtgdw.cn:1935/live/xtxc/playlist.m3u8
新泰生活频道,http://live.xtgdw.cn:1935/live/xtsh/playlist.m3u8
新泰综合频道,http://live.xtgdw.cn:1935/live/xtzh/playlist.m3u8
新疆卫视,http://121.31.30.90:8085/ysten-business/live/xinjiangstv/1.m3u8#http://121.31.30.90:8085/ysten-business/live/xinjiangstv/yst.m3u8#http://223.82.250.72/live/xinjiangstv/1.m3u8#http://ivi.bupt.edu.cn/hls/xjtv.m3u8
新疆哈萨克语广播,http://aod.xjbs.com.cn:1935/live/hay/32K/tzwj_video.m3u8
新疆柯尔克孜语广播,http://aod.xjbs.com.cn:1935/live/ky/32K/tzwj_video.m3u8
新疆维吾尔语交通文艺广播,http://aod.xjbs.com.cn:1935/live/wywy/32K/tzwj_video.m3u8
新疆维吾尔语综合广播,http://aod.xjbs.com.cn:1935/live/wy/32K/tzwj_video.m3u8
新疆蒙古语广播,http://aod.xjbs.com.cn:1935/live/my/32K/tzwj_video.m3u8
旅游卫视,http://223.82.250.72/live/lvyoustv/1.m3u8#http://m-tvlmedia.public.bcs.ysten.com/ysten-business/live/lvyoustv/1.m3u8
日照公共,http://stream.rzw.com.cn/kzpd/sd/live.m3u8
昭化综合频道,http://60.255.230.66:3100/hls/qxlrwcbh/index.m3u8#http://60.255.230.66:3100/hls/vxsqwmob/index.m3u8
晋州综合,http://zhjz.chinashadt.com:2036/live/1.stream/chunklist.m3u8
景县电视一套,http://hbjx.chinashadt.com:1935/live/stream:jx1.stream_360p/playlist.m3u8
景县电视二套,http://hbjx.chinashadt.com:1935/live/stream:jx2.stream_360p/playlist.m3u8
杭州1综合,http://117.148.187.37/PLTV/88888888/224/3221226170/index.m3u8
杭州综合,http://112.17.40.140/PLTV/88888888/224/3221226170/index.m3u8
松原新闻综合,http://stream2.jlntv.cn/sytv/sd/live.m3u8
枣庄公共频道,http://stream.zzgd.tv/3/sd/live.m3u8
枣庄教育频道,http://stream.zzgd.tv/2/sd/live.m3u8
枣庄新闻综合,http://stream.zzgd.tv/1/sd/live.m3u8
枣强综合,http://hbzq.chinashadt.com:1937/live/1007.stream_360p/playlist.m3u8
栖霞新闻频道,http://pili-live-hls.140.i2863.com/i2863-140/live_140_236499.m3u8
梁平综合,http://qxlmlive.cbg.cn:1935/app_2/ls_44.stream/chunklist.m3u8
梁平综合频道,http://qxlmlive.cbg.cn:1935/app_2/ls_44.stream/playlist.m3u8
梅州综合,http://dslive.grtn.cn/mzzh/sd/live.m3u8
梨园频道,http://117.158.206.60:9080/live/lypd.m3u8#http://hnnz.chinashadt.com:1935/live/1004.stream/playlist.m3u8
榆树综合频道,http://stream.zhystv.com/yset/sd/live.m3u8
横山综合频道,http://stream.hsqtv.cn/2/sd/live.m3u8
欧洲攻略,http://vip.yingshidaqian.com/20180914/GNml3u9n/index.m3u8
武汉交广,http://pili-live-hls.qnlive.appwuhan.com/jianwei/896.m3u8?auth_key=1550149076-1381559855-0-45ab235bdc6abcb4ab75c652ac521df5
武穴综合,http://wuxue.live.cjyun.org/video/s10107-wxtv1/index.m3u8
武进新闻频道,http://live.wjyanghu.com/live/CH1.m3u8
武进生活频道,http://live.wjyanghu.com/live/CH2.m3u8
永新电视一套,http://jxyx.chinashadt.com:2036/live/1002.stream/playlist.m3u8
永新电视三套,http://jxyx.chinashadt.com:2036/live/1004.stream/playlist.m3u8
永新电视二套,http://jxyx.chinashadt.com:2036/live/1003.stream/playlist.m3u8
汕头综合,http://dslive.grtn.cn/stzh/sd/live.m3u8
汕尾公共,http://dslive.grtn.cn/swzh/sd/live.m3u8
江津文化旅游,http://222.179.155.21:1935/ch2.m3u8#http://jiangjinlive.cbg.cn:1935/ch2.m3u8
江津新闻综合,http://222.179.155.21:1935/ch1.m3u8#http://jiangjinlive.cbg.cn:1935/ch1.m3u8
江津经济生活,http://222.179.155.21:1935/ch0.m3u8#http://jiangjinlive.cbg.cn:1935/ch0.m3u8
江苏卫视,http://121.31.30.90:8085/ysten-business/live/jiangsustv/1.m3u8#http://121.31.30.90:8085/ysten-business/live/jiangsustv/yst.m3u8
江苏卫视FHD,http://117.148.187.37/PLTV/88888888/224/3221226140/index.m3u8
江苏卫视HD,http://121.31.30.90:8085/ysten-business/live/hdjiangsustv/yst.m3u8#http://223.82.250.72/live/hdjiangsustv/1.m3u8#http://ivi.bupt.edu.cn/hls/jshd.m3u8
江苏卫视高清,http://117.169.120.140:8080/live/hdjiangsustv/.m3u8
江苏新闻广播,http://lzlive.vojs.cn/5Fo8mMX/92/live.m3u8
江苏经典流行音乐广播,http://lzlive.vojs.cn/2wtSfrS/92/live.m3u8
江苏金陵之声,http://lzlive.vojs.cn/Hd2hIgM/92/live.m3u8
江西卫视,http://121.31.30.90:8085/ysten-business/live/jiangxistv/1.m3u8#http://m-tvlmedia.public.bcs.ysten.com/ysten-business/live/jiangxistv/1.m3u8
江西卫视高清,http://117.169.120.140:8080/live/jiangxistv/.m3u8
江门综合,http://218.17.99.211:5080/hls/ttsw6ccn.m3u8#http://dslive.grtn.cn/jmzh/sd/live.m3u8
沧县电视二套,http://hebcx.chinashadt.com:2036/live/10002.stream/playlist.m3u8
沧县电视综合,http://hebcx.chinashadt.com:2036/live/10001.stream/playlist.m3u8
河北公共,http://weblive.hebtv.com/live/hbgg_bq/index.m3u8#http://weblive.hebtv.com/live/hbgg_lc/index.m3u8
河北农民,http://hbzx.chinashadt.com:2036/zhibo/stream:hbnm.stream/playlist.m3u8#http://hbzx.chinashadt.com:2036/zhibo/stream:hbnm.stream_360p/playlist.m3u8#http://weblive.hebtv.com/live/nmpd_bq/index.m3u8#http://weblive.hebtv.com/live/nmpd_lc/index.m3u8
河北卫视,http://121.31.30.90:8085/ysten-business/live/hebeistv/1.m3u8#http://121.31.30.90:8085/ysten-business/live/hebeistv/yst.m3u8#http://223.82.250.72/live/hebeistv/1.m3u8#http://hbpx.chinashadt.com:2036/live/px4.stream/playlist.m3u8#http://weblive.hebtv.com/live/hbwsbq_bq/index.m3u8
河北卫视HD,http://weblive.hebtv.com/live/hbws_lc/index.m3u8
河北少儿,http://weblive.hebtv.com/live/hbse_bq/index.m3u8#http://weblive.hebtv.com/live/hbse_lc/index.m3u8
河北影视,http://weblive.hebtv.com/live/hbys_bq/index.m3u8#http://weblive.hebtv.com/live/hbys_lc/index.m3u8
河北戏曲,http://117.158.206.60:9080/live/live31_tzwj_500k.m3u8
河北晋州综合,http://zhjz.chinashadt.com:2036/live/1.stream/playlist.m3u8
河北经济,http://hbfc.chinashadt.com:2036/live/6.stream/playlist.m3u8#http://weblive.hebtv.com/live/hbjj_bq/index.m3u8#http://weblive.hebtv.com/live/hbjj_lc/index.m3u8
河北购物,http://weblive.hebtv.com/live/sjgw_bq/index.m3u8#http://weblive.hebtv.com/live/sjgw_lc/index.m3u8
河北都市,http://weblive.hebtv.com/live/hbds_lc/index.m3u8
河南卫视,http://112.17.40.140/PLTV/88888888/224/3221226130/index.m3u8#http://121.31.30.90:8085/ysten-business/live/henanstv/1.m3u8#http://121.31.30.90:8085/ysten-business/live/henanstv/yst.m3u8#http://m-tvlmedia.public.bcs.ysten.com/ysten-business/live/henanstv/1.m3u8
河南睛彩中原,http://117.158.206.60:9080/live/live30_tzwj_500k.m3u8
河南移动戏曲宝,http://117.158.206.60:9080/live/xqb.m3u8
河源综合,http://dslive.grtn.cn/hyzh/sd/live.m3u8
济宁公共频道,http://lives.jnnews.tv/video/s10001-JTV3/index.m3u8
济宁图文频道,http://lives.jnnews.tv/video/s10001-JTV4/index.m3u8
济宁教育频道,http://lives.jnnews.tv/video/s10001-JTV2/index.m3u8
浙江卫视,http://121.31.30.90:8085/ysten-business/live/zhejiangstv/1.m3u8#http://121.31.30.90:8085/ysten-business/live/zhejiangstv/yst.m3u8#http://ivi.bupt.edu.cn/hls/zjhd.m3u8
浙江卫视FHD,http://117.148.187.37/PLTV/88888888/224/3221226136/index.m3u8
浙江卫视HD,http://117.148.187.37/PLTV/88888888/224/3221226474/index.m3u8#http://121.31.30.90:8085/ysten-business/live/hdzhejiangstv/1.m3u8#http://121.31.30.90:8085/ysten-business/live/hdzhejiangstv/yst.m3u8
浙江数码时代,http://112.17.40.140/PLTV/88888888/224/3221226638/index.m3u8
海南三亚,http://hnsy.chinashadt.com:1935/live/syzb.stream/chunklist_w661617814.m3u8
海南藏语,http://live.hnzzzzzdst.com/channel1/sd/live.m3u8
海盐新闻频道,http://haiyan.liveyun.hoge.cn/xwpd/sd/live.m3u8
海西州综合频道,http://stream.haixitv.cn/1/sd/live.m3u8
涡阳新闻综合,http://220.180.110.101:8083/videos/live/36/57/hwEHU4UVQ1Iv5/hwEHU4UVQ1Iv5.M3U8
深圳卫视,http://121.31.30.90:8085/ysten-business/live/shenzhenstv/1.m3u8#http://121.31.30.90:8085/ysten-business/live/shenzhenstv/yst.m3u8#http://ivi.bupt.edu.cn/hls/sztv.m3u8#http://m-tvlmedia.public.bcs.ysten.com/ysten-business/live/hdshenzhenstv/1.m3u8
深圳卫视HD,http://121.31.30.90:8085/ysten-business/live/hdshenzhenstv/yst.m3u8#http://223.82.250.72/live/hdshenzhenstv/1.m3u8#http://ivi.bupt.edu.cn/hls/szhd.m3u8
深圳卫视高清,http://117.169.120.140:8080/live/hdshenzhenstv/.m3u8
深圳蛇口,http://218.17.99.211:82/hls/d4encs75.m3u8
清丰党建频道,http://hnqf.chinashadt.com:2036/live/4.stream/playlist.m3u8
清丰有线频道,http://hnqf.chinashadt.com:2036/live/2.stream/playlist.m3u8
清丰综合频道,http://hnqf.chinashadt.com:2036/live/5.stream/playlist.m3u8
清远公共,http://stream1.0763f.com/qygg/sd/live.m3u8
清远综合,http://stream1.0763f.com/qyzh/sd/live.m3u8
渌湘综合频道,http://vod.zzlknews.cn:40731/live/_definst_/lxzh/playlist.m3u8
温州公共频道,http://hls.dhtv.cn:8080/live/v4_14.m3u8
温州经济科教,http://hls.dhtv.cn:8080/live/v2_12.m3u8
温州都市生活,http://hls.dhtv.cn:8080/live/v3_13.m3u8
游戏风云,http://112.17.40.140/PLTV/88888888/224/3221226726/index.m3u8
湖北卫视,http://121.31.30.90:8085/ysten-business/live/hubeistv/1.m3u8#http://121.31.30.90:8085/ysten-business/live/hubeistv/yst.m3u8
湖北卫视HD,http://121.31.30.90:8085/ysten-business/live/hdhubeistv/1.m3u8#http://121.31.30.90:8085/ysten-business/live/hdhubeistv/yst.m3u8#http://ivi.bupt.edu.cn/hls/hbhd.m3u8
湖北卫视高清,http://117.169.120.140:8080/live/hdhubeistv/.m3u8
湖南卫视,http://121.31.30.90:8085/ysten-business/live/hunanstv/1.m3u8#http://hbpx.chinashadt.com:2036/live/px5.stream/playlist.m3u8
湖南卫视FHD,http://117.148.187.37/PLTV/88888888/224/3221226162/index.m3u8
湖南卫视HD,http://121.31.30.90:8085/ysten-business/live/hdhunanstv/1.m3u8#http://121.31.30.90:8085/ysten-business/live/hdhunanstv/yst.m3u8#http://223.82.250.72/live/hdhunanstv/1.m3u8#http://ivi.bupt.edu.cn/hls/hunanhd.m3u8
湖南茶,http://112.17.40.140/PLTV/88888888/224/3221226744/index.m3u8
湖南都市,http://hnsd.chinashadt.com:2036/live/stream:hunandushi.stream/playlist.m3u8
湘潭公共频道,http://live.hnxttv.com:9601/live/dspd/800K/tzwj_video.m3u8
湘潭新闻综合,http://live.hnxttv.com:9601/live/xwzh/800K/tzwj_video.m3u8
滁州公共频道,http://183.167.193.45:1935/live/cztvgg/playlist.m3u8
滁州新闻综合,http://183.167.193.45:1935/live/cztvzh/playlist.m3u8
滁州科教频道,http://183.167.193.45:1935/live/cztvkj/playlist.m3u8
滦县综合频道,http://hblxx.chinashadt.com:2036/live/stream:lx1.stream/playlist.m3u8
滦县综艺频道,http://hblxx.chinashadt.com:2036/live/stream:lx2.stream/playlist.m3u8
滨城综合频道,http://sdbz.chinashadt.com:2036/live/1.stream/playlist.m3u8
滨州公共电视剧,http://stream.bzcm.net/1/sd/live.m3u8
滨州新闻综合,http://stream.bzcm.net/2/sd/live.m3u8
滨州测试频道,http://stream.bzcm.net/4/sd/live.m3u8
滨海新闻,http://60.30.52.41/live/bhtv1/playlist.m3u8
滨海新闻综合,http://jsbh.chinashadt.com:2036/live/bh11.stream/playlist.m3u8
滨海都市,http://60.30.52.41/live/bhtv2/playlist.m3u8
漳州新闻综合,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8
潮安影视,http://chaoan.chaoantv.com:8278/h_yingshi_1028/playlist.m3u8#http://chaoan.chaoantv.com:8278/live/chaoanyingshi.m3u8
潮安综合,http://chaoan.chaoantv.com:8278/live/chaoanzongyi.m3u8#http://chaoan.chaoantv.com:8278/zongyi_728/playlist.m3u8
潮安综艺,http://chaoan.chaoantv.com:8278/zongyi_1028/playlist.m3u8
潮州综合,http://dslive.grtn.cn/czzh/sd/live.m3u8
澳大利亚天和电视台,http://rtvcdn.com.au:8082/TV_GG.m3u8
澳門綜藝,http://live4.tdm.com.mo/ch6/_definst_/hd_ch6.live/playlist.m3u8
灵台新闻综合,http://117.156.28.119/270000001111/1110000145/index.m3u8
点掌财经,http://cclive.aniu.tv/live/anzb.m3u8
爱奇艺地方台-河北都市,http://weblive.hebtv.com/live/hbds_bq/index.m3u8
犍为新闻综合,http://tv.scwlqw.cn:3100/hls/kqcyufpi/index.m3u8
献县1台,http://hbxx.chinashadt.com:3299/live/stream%3Adi7.stream_360p/chunklist.m3u8
献县2台,http://hbxx.chinashadt.com:3299/live/stream%3Adi8.stream_360p/chunklist.m3u8
玉树新闻频道,http://stream.ysbtv.net/1/sd/live.m3u8
甘肃卫视,http://117.169.120.140:8080/live/gansustv/.m3u8#http://121.31.30.90:8085/ysten-business/live/gansustv/1.m3u8#http://stream.gstv.com.cn/gsws/sd/live.m3u8
甘肃品质生活,http://stream.gstv.com.cn/pzsh/sd/live.m3u8
甘肃少儿频道,http://stream.gstv.com.cn/sepd/sd/live.m3u8
甘肃文化影视,http://stream.gstv.com.cn/whys/sd/live.m3u8
甘肃移动电视,http://stream.gstv.com.cn/ydds/sd/live.m3u8
甘肃经济频道,http://stream.gstv.com.cn/jjpd/sd/live.m3u8
甘肃都市频道,http://stream.gstv.com.cn/dspd/sd/live.m3u8
电白综合,http://gddb.chinashadt.com:1935/live/video1.stream/playlist.m3u8#http://gddb.chinashadt.com:1935/live/video1.stream_360p/playlist.m3u8
电白视窗,http://gddb.chinashadt.com:1935/live/video2.stream/playlist.m3u8#http://gddb.chinashadt.com:1935/live/video2.stream_360p/playlist.m3u8
白城新闻综合,http://stream2.jlntv.cn/baicheng1/sd/live.m3u8
白山新闻综合,http://stream2.jlntv.cn/baishan1/sd/live.m3u8
百事通直播1,http://124.47.33.200/PLTV/88888888/224/3221225656/index.m3u8
百事通直播2,http://124.47.33.200/PLTV/88888888/224/3221225655/index.m3u8
百事通直播3,http://124.47.33.200/PLTV/88888888/224/3221225654/index.m3u8
百事通直播5,http://124.47.33.200/PLTV/88888888/224/3221225652/index.m3u8
百事通直播7,http://124.47.33.200/PLTV/88888888/224/3221225650/index.m3u8
百视通 BesTV 4K,http://117.148.187.37/PLTV/88888888/224/3221226718/index.m3u8
的士速递5,http://vip.yingshidaqian.com/20180915/hr7rvVKo/index.m3u8
皇马足球台,http://rmtv24hweblive-lh.akamaihd.net/i/rmtv24hwebes_1@300661/index_3_av-p.m3u8
睛彩开封频道,http://117.158.206.60:9080/kaifeng/kftv4.m3u8
睛彩重庆,http://219.153.252.50/PLTV/88888888/224/3221225645/chunklist.m3u8
碟中谍6：全面瓦解,http://vip.yingshidaqian.com/20180913/XVG0xeVF/index.m3u8
福州影视,http://live.zohi.tv/video/s10001-yspd-2/index.m3u8
福州生活,http://live.zohi.tv/video/s10001-shpd-3/index.m3u8
福州综合,http://live.zohi.tv/video/s10001-FZTV-1/index.m3u8
福建导视,http://fjnh.chinashadt.com:2036/live/stream:fjds.stream/playlist.m3u8
福海维语综合,http://klmyyun.chinavas.com/hls/fuhai1.m3u8
秭归新闻综合,http://zigui.live.cjyun.org/video/s10111-ZGTV1.m3u8
积石山电视台,http://117.156.28.119/270000001111/1110000152/index.m3u8
第一财经,http://w1.livecdn.yicai.com/hls/live/CBN_hd/live.m3u8#http://w1.livecdn.yicai.com/hls/live/CBN_sd/live.m3u8
系列惊悚片Friday-the-13th(黑色星期五)8,http://vip.yingshidaqian.com/20180803/YBVdk7Zx/index.m3u8
